unit_id,month,t,vitality,trajectory_type
U260,2019-02,14,8017.37,high_resistance_low_recovery
U260,2019-03,15,7417.053,high_resistance_low_recovery
U260,2019-04,16,7653.631,high_resistance_low_recovery
U260,2019-05,17,8409.529,high_resistance_low_recovery
U260,2019-06,18,8620.489,high_resistance_low_recovery
U260,2019-07,19,8886.32,high_resistance_low_recovery
U260,2019-08,20,9529.012,high_resistance_low_recovery
U260,2019-09,21,9542.438,high_resistance_low_recovery
U260,2019-10,22,9764.364,high_resistance_low_recovery
U260,2019-11,23,9378.187,high_resistance_low_recovery
U260,2019-12,24,9182.485,high_resistance_low_recovery
U260,2020-01,25,8608.147,high_resistance_low_recovery
U260,2020-02,26,8088.137,high_resistance_low_recovery
U260,2020-03,27,7922.785,high_resistance_low_recovery
U260,2020-04,28,8079.556,high_resistance_low_recovery
U260,2020-05,29,8725.879,high_resistance_low_recovery
U260,2020-06,30,8615.555,high_resistance_low_recovery
U260,2020-07,31,9056.586,high_resistance_low_recovery
U260,2020-08,32,8828.775,high_resistance_low_recovery
U260,2020-09,33,9238.954,high_resistance_low_recovery
U260,2020-10,34,9095.698,high_resistance_low_recovery
U260,2020-11,35,8994.34,high_resistance_low_recovery
U260,2020-12,36,7969.104,high_resistance_low_recovery
U260,2021-01,37,8121.985,high_resistance_low_recovery
U260,2021-02,38,7843.521,high_resistance_low_recovery
U260,2021-03,39,7416.847,high_resistance_low_recovery
U260,2021-04,40,7847.561,high_resistance_low_recovery
U260,2021-05,41,7868.43,high_resistance_low_recovery
U260,2021-06,42,8269.989,high_resistance_low_recovery
U260,2021-07,43,8165.761,high_resistance_low_recovery
U260,2021-08,44,7884.531,high_resistance_low_recovery
U260,2021-09,45,8944.307,high_resistance_low_recovery
U260,2021-10,46,8589.703,high_resistance_low_recovery
U260,2021-11,47,8176.611,high_resistance_low_recovery
U260,2021-12,48,8146.405,high_resistance_low_recovery
U260,2022-01,49,7699.582,high_resistance_low_recovery
U260,2022-02,50,7261.861,high_resistance_low_recovery
U260,2022-03,51,6598.985,high_resistance_low_recovery
U260,2022-04,52,6685.413,high_resistance_low_recovery
U260,2022-05,53,7257.633,high_resistance_low_recovery
U260,2022-06,54,7981.755,high_resistance_low_recovery
U260,2022-07,55,8151.54,high_resistance_low_recovery
U260,2022-08,56,8285.331,high_resistance_low_recovery
U260,2022-09,57,9023.789,high_resistance_low_recovery
U260,2022-10,58,9038.535,high_resistance_low_recovery
U260,2022-11,59,8739.72,high_resistance_low_recovery
U260,2022-12,60,8065.023,high_resistance_low_recovery
U260,2023-01,61,7756.785,high_resistance_low_recovery
U260,2023-02,62,7677.81,high_resistance_low_recovery
U260,2023-03,63,7270.219,high_resistance_low_recovery
U260,2023-04,64,7651.07,high_resistance_low_recovery
U260,2023-05,65,7588.607,high_resistance_low_recovery
U260,2023-06,66,8157.666,high_resistance_low_recovery
U260,2023-07,67,8977.225,high_resistance_low_recovery
U260,2023-08,68,9331.78,high_resistance_low_recovery
U260,2023-09,69,9700.979,high_resistance_low_recovery
U260,2023-10,70,9562.13,high_resistance_low_recovery
U260,2023-11,71,9025.302,high_resistance_low_recovery
U260,2023-12,72,8709.462,high_resistance_low_recovery
U260,2024-01,73,8378.884,high_resistance_low_recovery
U260,2024-02,74,8209.306,high_resistance_low_recovery
U261,2018-01,1,12797.078,adaptive_growth
U261,2018-02,2,13960.653,adaptive_growth
U261,2018-03,3,13516.961,adaptive_growth
U261,2018-04,4,12644.694,adaptive_growth
U261,2018-05,5,12083.659,adaptive_growth
U261,2018-06,6,12028.239,adaptive_growth
U261,2018-07,7,10665.467,adaptive_growth
U261,2018-08,8,10784.147,adaptive_growth
U261,2018-09,9,10827.788,adaptive_growth
U261,2018-10,10,11004.124,adaptive_growth
U261,2018-11,11,11713.752,adaptive_growth
U261,2018-12,12,12914.555,adaptive_growth
U261,2019-01,13,13251.23,adaptive_growth
U261,2019-02,14,13384.239,adaptive_growth
U261,2019-03,15,12323.344,adaptive_growth
U261,2019-04,16,11741.339,adaptive_growth
U261,2019-05,17,11040.444,adaptive_growth
U261,2019-06,18,10311.88,adaptive_growth
U261,2019-07,19,10296.042,adaptive_growth
U261,2019-08,20,10209.681,adaptive_growth
U261,2019-09,21,10865.132,adaptive_growth
U261,2019-10,22,11241.296,adaptive_growth
U261,2019-11,23,12035.267,adaptive_growth
U261,2019-12,24,12230.825,adaptive_growth
U261,2020-01,25,12193.788,adaptive_growth
U261,2020-02,26,13437.623,adaptive_growth
U261,2020-03,27,12760.929,adaptive_growth
U261,2020-04,28,11996.685,adaptive_growth
U261,2020-05,29,11512.332,adaptive_growth
U261,2020-06,30,10949.218,adaptive_growth
U261,2020-07,31,9968.732,adaptive_growth
U261,2020-08,32,8933.641,adaptive_growth
U261,2020-09,33,10155.876,adaptive_growth
U261,2020-10,34,10217.646,adaptive_growth
U261,2020-11,35,10882.279,adaptive_growth
U261,2020-12,36,10347.781,adaptive_growth
U261,2021-01,37,10936.732,adaptive_growth
U261,2021-02,38,11045.578,adaptive_growth
U261,2021-03,39,10919.783,adaptive_growth
U261,2021-04,40,9037.949,adaptive_growth
U261,2021-05,41,10179.242,adaptive_growth
U261,2021-06,42,8226.359,adaptive_growth
U261,2021-07,43,7961.529,adaptive_growth
U261,2021-08,44,8628.869,adaptive_growth
U261,2021-09,45,7830.775,adaptive_growth
U261,2021-10,46,8683.408,adaptive_growth
U261,2021-11,47,8411.889,adaptive_growth
U261,2021-12,48,9932.093,adaptive_growth
U261,2022-01,49,9934.873,adaptive_growth
U261,2022-02,50,10821.894,adaptive_growth
U261,2022-03,51,9977.629,adaptive_growth
U261,2022-04,52,9194.593,adaptive_growth
U261,2022-05,53,9811.733,adaptive_growth
U261,2022-06,54,9275.085,adaptive_growth
U261,2022-07,55,8042.542,adaptive_growth
U261,2022-08,56,8600.3,adaptive_growth
U261,2022-09,57,9103.806,adaptive_growth
U261,2022-10,58,8656.66,adaptive_growth
U261,2022-11,59,10143.669,adaptive_growth
U261,2022-12,60,10044.994,adaptive_growth
U261,2023-01,61,10348.39,adaptive_growth
U261,2023-02,62,11043.581,adaptive_growth
U261,2023-03,63,10425.835,adaptive_growth
U261,2023-04,64,10262.399,adaptive_growth
U261,2023-05,65,11413.496,adaptive_growth
U261,2023-06,66,10110.116,adaptive_growth
U261,2023-07,67,10331.368,adaptive_growth
U261,2023-08,68,11172.897,adaptive_growth
U261,2023-09,69,11000.831,adaptive_growth
U261,2023-10,70,12559.785,adaptive_growth
U261,2023-11,71,13240.393,adaptive_growth
U261,2023-12,72,13582.405,adaptive_growth
U261,2024-01,73,14413.318,adaptive_growth
U261,2024-02,74,14989.32,adaptive_growth
U262,2018-01,1,22440.714,moderate_resilience
U262,2018-02,2,22289.83,moderate_resilience
U262,2018-03,3,22481.468,moderate_resilience
U262,2018-04,4,22171.546,moderate_resilience
U262,2018-05,5,21482.525,moderate_resilience
U262,2018-06,6,21411.722,moderate_resilience
U262,2018-07,7,20787.59,moderate_resilience
U262,2018-08,8,20761.51,moderate_resilience
U262,2018-09,9,20948.488,moderate_resilience
U262,2018-10,10,21341.68,moderate_resilience
U262,2018-11,11,21434.688,moderate_resilience
U262,2018-12,12,22304.023,moderate_resilience
U262,2019-01,13,22697.508,moderate_resilience
U262,2019-02,14,22515.738,moderate_resilience
U262,2019-03,15,22732.964,moderate_resilience
U262,2019-04,16,22109.043,moderate_resilience
U262,2019-05,17,21599.036,moderate_resilience
U262,2019-06,18,21279.643,moderate_resilience
U262,2019-07,19,20102.395,moderate_resilience
U262,2019-08,20,20453.007,moderate_resilience
U262,2019-09,21,20555.697,moderate_resilience
U262,2019-10,22,20244.977,moderate_resilience
U262,2019-11,23,20521.469,moderate_resilience
U262,2019-12,24,20481.735,moderate_resilience
U262,2020-01,25,20641.929,moderate_resilience
U262,2020-02,26,20257.888,moderate_resilience
U262,2020-03,27,19168.159,moderate_resilience
U262,2020-04,28,19356.206,moderate_resilience
U262,2020-05,29,18302.149,moderate_resilience
U262,2020-06,30,18270.909,moderate_resilience
U262,2020-07,31,17161.338,moderate_resilience
U262,2020-08,32,17059.688,moderate_resilience
U262,2020-09,33,16920.904,moderate_resilience
U262,2020-10,34,17286.663,moderate_resilience
U262,2020-11,35,17007.336,moderate_resilience
U262,2020-12,36,17674.003,moderate_resilience
U262,2021-01,37,17984.346,moderate_resilience
U262,2021-02,38,17926.256,moderate_resilience
U262,2021-03,39,18264.358,moderate_resilience
U262,2021-04,40,18226.36,moderate_resilience
U262,2021-05,41,18039.507,moderate_resilience
U262,2021-06,42,17407.859,moderate_resilience
U262,2021-07,43,17330.94,moderate_resilience
U262,2021-08,44,17233.127,moderate_resilience
U262,2021-09,45,17735.232,moderate_resilience
U262,2021-10,46,18709.339,moderate_resilience
U262,2021-11,47,18861.675,moderate_resilience
U262,2021-12,48,19396.102,moderate_resilience
U262,2022-01,49,19067.621,moderate_resilience
U262,2022-02,50,19811.591,moderate_resilience
U262,2022-03,51,19719.702,moderate_resilience
U262,2022-04,52,19427.242,moderate_resilience
U262,2022-05,53,19019.587,moderate_resilience
U262,2022-06,54,18839.211,moderate_resilience
U262,2022-07,55,19008.141,moderate_resilience
U262,2022-08,56,19050.315,moderate_resilience
U262,2022-09,57,19077.945,moderate_resilience
U262,2022-10,58,20244.224,moderate_resilience
U262,2022-11,59,20310.732,moderate_resilience
U262,2022-12,60,20871.509,moderate_resilience
U262,2023-01,61,20709.043,moderate_resilience
U262,2023-02,62,21134.914,moderate_resilience
U262,2023-03,63,20782.495,moderate_resilience
U262,2023-04,64,20874.146,moderate_resilience
U262,2023-05,65,20400.647,moderate_resilience
U262,2023-06,66,19794.319,moderate_resilience
U262,2023-07,67,19826.392,moderate_resilience
U262,2023-08,68,20178.726,moderate_resilience
U262,2023-09,69,20720.739,moderate_resilience
U262,2023-10,70,20724.815,moderate_resilience
U262,2023-11,71,21614.433,moderate_resilience
U262,2023-12,72,21441.131,moderate_resilience
U262,2024-01,73,21952.867,moderate_resilience
U262,2024-02,74,22087.925,moderate_resilience
U263,2018-01,1,23016.563,moderate_resilience
U263,2018-02,2,21151.441,moderate_resilience
U263,2018-03,3,21851.969,moderate_resilience
U263,2018-04,4,21568.842,moderate_resilience
U263,2018-05,5,22392.158,moderate_resilience
U263,2018-06,6,22528.173,moderate_resilience
U263,2018-07,7,21797.23,moderate_resilience
U263,2018-08,8,22651.118,moderate_resilience
U263,2018-09,9,22268.246,moderate_resilience
U263,2018-10,10,22273.943,moderate_resilience
U263,2018-11,11,22623.015,moderate_resilience
U263,2018-12,12,22750.514,moderate_resilience
U263,2019-01,13,22218.191,moderate_resilience
U263,2019-02,14,23189.149,moderate_resilience
U263,2019-03,15,22715.749,moderate_resilience
U263,2019-04,16,22993.27,moderate_resilience
U263,2019-05,17,22760.507,moderate_resilience
U263,2019-06,18,23495.719,moderate_resilience
U263,2019-07,19,23381.909,moderate_resilience
U263,2019-08,20,23214.281,moderate_resilience
U263,2019-09,21,22020.005,moderate_resilience
U263,2019-10,22,23636.454,moderate_resilience
U263,2019-11,23,22709.853,moderate_resilience
U263,2019-12,24,22180.214,moderate_resilience
U263,2020-01,25,21968.932,moderate_resilience
U263,2020-02,26,23171.213,moderate_resilience
U263,2020-03,27,23272.601,moderate_resilience
U263,2020-04,28,22857.919,moderate_resilience
U263,2020-05,29,20452.518,moderate_resilience
U263,2020-06,30,22046.505,moderate_resilience
U263,2020-07,31,20866.297,moderate_resilience
U263,2020-08,32,20164.426,moderate_resilience
U263,2020-09,33,20863.169,moderate_resilience
U263,2020-10,34,20086.983,moderate_resilience
U263,2020-11,35,19529.279,moderate_resilience
U263,2020-12,36,19679.707,moderate_resilience
U263,2021-01,37,19274.65,moderate_resilience
U263,2021-02,38,18534.073,moderate_resilience
U263,2021-03,39,18365.808,moderate_resilience
U263,2021-04,40,19304.887,moderate_resilience
U263,2021-05,41,18394.77,moderate_resilience
U263,2021-06,42,18429.828,moderate_resilience
U263,2021-07,43,18171.717,moderate_resilience
U263,2021-08,44,18339.517,moderate_resilience
U263,2021-09,45,18378.47,moderate_resilience
U263,2021-10,46,17369.815,moderate_resilience
U263,2021-11,47,19676.725,moderate_resilience
U263,2021-12,48,20063.407,moderate_resilience
U263,2022-01,49,18223.279,moderate_resilience
U263,2022-02,50,18027.961,moderate_resilience
U263,2022-03,51,19871.312,moderate_resilience
U263,2022-04,52,19887.783,moderate_resilience
U263,2022-05,53,20314.204,moderate_resilience
U263,2022-06,54,19127.244,moderate_resilience
U263,2022-07,55,20977.948,moderate_resilience
U263,2022-08,56,19899.901,moderate_resilience
U263,2022-09,57,20612.229,moderate_resilience
U263,2022-10,58,20500.98,moderate_resilience
U263,2022-11,59,21295.754,moderate_resilience
U263,2022-12,60,21121.322,moderate_resilience
U263,2023-01,61,21658.059,moderate_resilience
U263,2023-02,62,22064.935,moderate_resilience
U263,2023-03,63,20318.884,moderate_resilience
U263,2023-04,64,21900.531,moderate_resilience
U263,2023-05,65,21925.896,moderate_resilience
U263,2023-06,66,22416.23,moderate_resilience
U263,2023-07,67,22367.718,moderate_resilience
U263,2023-08,68,22413.844,moderate_resilience
U263,2023-09,69,24143.635,moderate_resilience
U263,2023-10,70,23264.0,moderate_resilience
U263,2023-11,71,22842.27,moderate_resilience
U263,2023-12,72,25106.914,moderate_resilience
U263,2024-01,73,24736.243,moderate_resilience
U263,2024-02,74,25318.476,moderate_resilience
U264,2018-01,1,13558.064,moderate_resilience
U264,2018-02,2,14255.973,moderate_resilience
U264,2018-03,3,14804.378,moderate_resilience
U264,2018-04,4,14745.266,moderate_resilience
U264,2018-05,5,14788.492,moderate_resilience
U264,2018-06,6,15635.133,moderate_resilience
U264,2018-07,7,14508.857,moderate_resilience
U264,2018-08,8,14435.228,moderate_resilience
U264,2018-09,9,14697.355,moderate_resilience
U264,2018-10,10,14952.852,moderate_resilience
U264,2018-11,11,13780.32,moderate_resilience
U264,2018-12,12,13085.697,moderate_resilience
U264,2019-01,13,14363.914,moderate_resilience
U264,2019-02,14,14717.074,moderate_resilience
U264,2019-03,15,14605.098,moderate_resilience
U264,2019-04,16,14881.561,moderate_resilience
U264,2019-05,17,15313.816,moderate_resilience
U264,2019-06,18,14726.211,moderate_resilience
U264,2019-07,19,15436.363,moderate_resilience
U264,2019-08,20,15094.291,moderate_resilience
U264,2019-09,21,13989.067,moderate_resilience
U264,2019-10,22,13614.519,moderate_resilience
U264,2019-11,23,13051.389,moderate_resilience
U264,2019-12,24,13432.031,moderate_resilience
U264,2020-01,25,13472.323,moderate_resilience
U264,2020-02,26,13441.121,moderate_resilience
U264,2020-03,27,13592.839,moderate_resilience
U264,2020-04,28,14816.683,moderate_resilience
U264,2020-05,29,13497.056,moderate_resilience
U264,2020-06,30,14649.164,moderate_resilience
U264,2020-07,31,12883.5,moderate_resilience
U264,2020-08,32,13385.674,moderate_resilience
U264,2020-09,33,13212.99,moderate_resilience
U264,2020-10,34,12633.373,moderate_resilience
U264,2020-11,35,12206.496,moderate_resilience
U264,2020-12,36,12180.732,moderate_resilience
U264,2021-01,37,12905.592,moderate_resilience
U264,2021-02,38,12798.708,moderate_resilience
U264,2021-03,39,13508.712,moderate_resilience
U264,2021-04,40,12677.853,moderate_resilience
U264,2021-05,41,12610.075,moderate_resilience
U264,2021-06,42,12984.424,moderate_resilience
U264,2021-07,43,12782.354,moderate_resilience
U264,2021-08,44,13639.875,moderate_resilience
U264,2021-09,45,12408.256,moderate_resilience
U264,2021-10,46,12963.594,moderate_resilience
U264,2021-11,47,12909.276,moderate_resilience
U264,2021-12,48,12646.581,moderate_resilience
U264,2022-01,49,11868.538,moderate_resilience
U264,2022-02,50,12254.609,moderate_resilience
U264,2022-03,51,13318.684,moderate_resilience
U264,2022-04,52,12630.649,moderate_resilience
U264,2022-05,53,13976.722,moderate_resilience
U264,2022-06,54,13778.055,moderate_resilience
U264,2022-07,55,12661.278,moderate_resilience
U264,2022-08,56,13360.991,moderate_resilience
U264,2022-09,57,13421.489,moderate_resilience
U264,2022-10,58,13601.989,moderate_resilience
U264,2022-11,59,13083.426,moderate_resilience
U264,2022-12,60,12662.038,moderate_resilience
U264,2023-01,61,12900.87,moderate_resilience
U264,2023-02,62,13393.523,moderate_resilience
U264,2023-03,63,13932.813,moderate_resilience
U264,2023-04,64,14729.957,moderate_resilience
U264,2023-05,65,14677.076,moderate_resilience
U264,2023-06,66,14351.418,moderate_resilience
U264,2023-07,67,14796.097,moderate_resilience
U264,2023-08,68,14961.877,moderate_resilience
U264,2023-09,69,13556.004,moderate_resilience
U264,2023-10,70,14869.007,moderate_resilience
U264,2023-11,71,13523.869,moderate_resilience
U264,2023-12,72,14171.169,moderate_resilience
U264,2024-01,73,14943.935,moderate_resilience
U264,2024-02,74,14037.457,moderate_resilience
U265,2018-01,1,18429.608,moderate_resilience
U265,2018-02,2,18187.618,moderate_resilience
U265,2018-03,3,18022.931,moderate_resilience
U265,2018-04,4,17471.892,moderate_resilience
U265,2018-05,5,17830.618,moderate_resilience
U265,2018-06,6,17088.085,moderate_resilience
U265,2018-07,7,16769.367,moderate_resilience
U265,2018-08,8,17252.024,moderate_resilience
U265,2018-09,9,16945.512,moderate_resilience
U265,2018-10,10,17175.37,moderate_resilience
U265,2018-11,11,17224.524,moderate_resilience
U265,2018-12,12,17750.338,moderate_resilience
U265,2019-01,13,17799.521,moderate_resilience
U265,2019-02,14,17711.466,moderate_resilience
U265,2019-03,15,17400.379,moderate_resilience
U265,2019-04,16,17482.989,moderate_resilience
U265,2019-05,17,17500.158,moderate_resilience
U265,2019-06,18,16422.997,moderate_resilience
U265,2019-07,19,16498.723,moderate_resilience
U265,2019-08,20,16973.605,moderate_resilience
U265,2019-09,21,16897.03,moderate_resilience
U265,2019-10,22,16723.784,moderate_resilience
U265,2019-11,23,17210.874,moderate_resilience
U265,2019-12,24,16825.765,moderate_resilience
U265,2020-01,25,16902.036,moderate_resilience
U265,2020-02,26,16551.943,moderate_resilience
U265,2020-03,27,16275.851,moderate_resilience
U265,2020-04,28,16653.292,moderate_resilience
U265,2020-05,29,15840.807,moderate_resilience
U265,2020-06,30,15262.297,moderate_resilience
U265,2020-07,31,16242.047,moderate_resilience
U265,2020-08,32,15636.414,moderate_resilience
U265,2020-09,33,14617.799,moderate_resilience
U265,2020-10,34,14813.005,moderate_resilience
U265,2020-11,35,15364.385,moderate_resilience
U265,2020-12,36,15320.734,moderate_resilience
U265,2021-01,37,15396.585,moderate_resilience
U265,2021-02,38,15509.277,moderate_resilience
U265,2021-03,39,15348.562,moderate_resilience
U265,2021-04,40,14975.372,moderate_resilience
U265,2021-05,41,14577.272,moderate_resilience
U265,2021-06,42,14186.082,moderate_resilience
U265,2021-07,43,13308.456,moderate_resilience
U265,2021-08,44,13440.476,moderate_resilience
U265,2021-09,45,13926.323,moderate_resilience
U265,2021-10,46,13916.137,moderate_resilience
U265,2021-11,47,13877.415,moderate_resilience
U265,2021-12,48,14226.9,moderate_resilience
U265,2022-01,49,14138.428,moderate_resilience
U265,2022-02,50,13575.577,moderate_resilience
U265,2022-03,51,14904.978,moderate_resilience
U265,2022-04,52,16497.221,moderate_resilience
U265,2022-05,53,15806.737,moderate_resilience
U265,2022-06,54,16375.034,moderate_resilience
U265,2022-07,55,15916.815,moderate_resilience
U265,2022-08,56,16011.196,moderate_resilience
U265,2022-09,57,16138.249,moderate_resilience
U265,2022-10,58,15961.127,moderate_resilience
U265,2022-11,59,17144.425,moderate_resilience
U265,2022-12,60,17488.462,moderate_resilience
U265,2023-01,61,17237.854,moderate_resilience
U265,2023-02,62,17211.002,moderate_resilience
U265,2023-03,63,17104.961,moderate_resilience
U265,2023-04,64,17526.962,moderate_resilience
U265,2023-05,65,16997.17,moderate_resilience
U265,2023-06,66,17064.528,moderate_resilience
U265,2023-07,67,16933.382,moderate_resilience
U265,2023-08,68,16963.366,moderate_resilience
U265,2023-09,69,17182.265,moderate_resilience
U265,2023-10,70,17417.151,moderate_resilience
U265,2023-11,71,17776.355,moderate_resilience
U265,2023-12,72,17908.972,moderate_resilience
U265,2024-01,73,18494.601,moderate_resilience
U265,2024-02,74,18217.24,moderate_resilience
U266,2018-01,1,13356.119,moderate_resilience
U266,2018-02,2,13233.287,moderate_resilience
U266,2018-03,3,11919.008,moderate_resilience
U266,2018-04,4,11964.682,moderate_resilience
U266,2018-05,5,10896.633,moderate_resilience
U266,2018-06,6,11399.638,moderate_resilience
U266,2018-07,7,9801.376,moderate_resilience
U266,2018-08,8,11987.845,moderate_resilience
U266,2018-09,9,11739.662,moderate_resilience
U266,2018-10,10,12156.131,moderate_resilience
U266,2018-11,11,12712.963,moderate_resilience
U266,2018-12,12,12479.203,moderate_resilience
U266,2019-01,13,11794.196,moderate_resilience
U266,2019-02,14,12543.27,moderate_resilience
U266,2019-03,15,11166.632,moderate_resilience
U266,2019-04,16,11360.662,moderate_resilience
U266,2019-05,17,10967.594,moderate_resilience
U266,2019-06,18,11057.923,moderate_resilience
U266,2019-07,19,11535.117,moderate_resilience
U266,2019-08,20,11207.769,moderate_resilience
U266,2019-09,21,11854.193,moderate_resilience
U266,2019-10,22,12235.794,moderate_resilience
U266,2019-11,23,11787.933,moderate_resilience
U266,2019-12,24,12218.867,moderate_resilience
U266,2020-01,25,12643.566,moderate_resilience
U266,2020-02,26,11928.915,moderate_resilience
U266,2020-03,27,10295.923,moderate_resilience
U266,2020-04,28,10754.686,moderate_resilience
U266,2020-05,29,10813.966,moderate_resilience
U266,2020-06,30,10821.576,moderate_resilience
U266,2020-07,31,10007.272,moderate_resilience
U266,2020-08,32,10294.647,moderate_resilience
U266,2020-09,33,10878.365,moderate_resilience
U266,2020-10,34,10591.48,moderate_resilience
U266,2020-11,35,10570.389,moderate_resilience
U266,2020-12,36,10821.513,moderate_resilience
U266,2021-01,37,10762.677,moderate_resilience
U266,2021-02,38,11147.595,moderate_resilience
U266,2021-03,39,10578.906,moderate_resilience
U266,2021-04,40,10162.135,moderate_resilience
U266,2021-05,41,9970.913,moderate_resilience
U266,2021-06,42,9648.425,moderate_resilience
U266,2021-07,43,9372.43,moderate_resilience
U266,2021-08,44,10538.419,moderate_resilience
U266,2021-09,45,10287.624,moderate_resilience
U266,2021-10,46,10640.525,moderate_resilience
U266,2021-11,47,11332.232,moderate_resilience
U266,2021-12,48,10632.383,moderate_resilience
U266,2022-01,49,11163.984,moderate_resilience
U266,2022-02,50,11348.632,moderate_resilience
U266,2022-03,51,10544.223,moderate_resilience
U266,2022-04,52,9932.194,moderate_resilience
U266,2022-05,53,11164.604,moderate_resilience
U266,2022-06,54,9998.104,moderate_resilience
U266,2022-07,55,10003.629,moderate_resilience
U266,2022-08,56,10693.781,moderate_resilience
U266,2022-09,57,10839.178,moderate_resilience
U266,2022-10,58,11987.191,moderate_resilience
U266,2022-11,59,11539.871,moderate_resilience
U266,2022-12,60,11822.986,moderate_resilience
U266,2023-01,61,11243.021,moderate_resilience
U266,2023-02,62,11829.987,moderate_resilience
U266,2023-03,63,11866.043,moderate_resilience
U266,2023-04,64,10276.389,moderate_resilience
U266,2023-05,65,11741.854,moderate_resilience
U266,2023-06,66,10863.415,moderate_resilience
U266,2023-07,67,11130.478,moderate_resilience
U266,2023-08,68,11642.032,moderate_resilience
U266,2023-09,69,11942.256,moderate_resilience
U266,2023-10,70,12207.943,moderate_resilience
U266,2023-11,71,13341.105,moderate_resilience
U266,2023-12,72,13534.748,moderate_resilience
U266,2024-01,73,12885.86,moderate_resilience
U266,2024-02,74,12280.988,moderate_resilience
U267,2018-01,1,22344.392,persistent_decline
U267,2018-02,2,22300.67,persistent_decline
U267,2018-03,3,21964.435,persistent_decline
U267,2018-04,4,22125.366,persistent_decline
U267,2018-05,5,21953.579,persistent_decline
U267,2018-06,6,21635.101,persistent_decline
U267,2018-07,7,21639.634,persistent_decline
U267,2018-08,8,21628.491,persistent_decline
U267,2018-09,9,21776.063,persistent_decline
U267,2018-10,10,22093.783,persistent_decline
U267,2018-11,11,22456.532,persistent_decline
U267,2018-12,12,22280.532,persistent_decline
U267,2019-01,13,22750.347,persistent_decline
U267,2019-02,14,22855.721,persistent_decline
U267,2019-03,15,22518.64,persistent_decline
U267,2019-04,16,22472.15,persistent_decline
U267,2019-05,17,22218.866,persistent_decline
U267,2019-06,18,22015.215,persistent_decline
U267,2019-07,19,21884.165,persistent_decline
U267,2019-08,20,22013.372,persistent_decline
U267,2019-09,21,21931.446,persistent_decline
U267,2019-10,22,22451.102,persistent_decline
U267,2019-11,23,22120.62,persistent_decline
U267,2019-12,24,21960.708,persistent_decline
U267,2020-01,25,21634.429,persistent_decline
U267,2020-02,26,21282.984,persistent_decline
U267,2020-03,27,20550.795,persistent_decline
U267,2020-04,28,20298.499,persistent_decline
U267,2020-05,29,19791.676,persistent_decline
U267,2020-06,30,18987.137,persistent_decline
U267,2020-07,31,18696.811,persistent_decline
U267,2020-08,32,18273.146,persistent_decline
U267,2020-09,33,18108.909,persistent_decline
U267,2020-10,34,17664.626,persistent_decline
U267,2020-11,35,17521.753,persistent_decline
U267,2020-12,36,17092.688,persistent_decline
U267,2021-01,37,17074.235,persistent_decline
U267,2021-02,38,16639.154,persistent_decline
U267,2021-03,39,16583.553,persistent_decline
U267,2021-04,40,16387.96,persistent_decline
U267,2021-05,41,16329.891,persistent_decline
U267,2021-06,42,16305.511,persistent_decline
U267,2021-07,43,16058.218,persistent_decline
U267,2021-08,44,16143.861,persistent_decline
U267,2021-09,45,16260.211,persistent_decline
U267,2021-10,46,16587.247,persistent_decline
U267,2021-11,47,17013.079,persistent_decline
U267,2021-12,48,17193.11,persistent_decline
U267,2022-01,49,17416.545,persistent_decline
U267,2022-02,50,17192.11,persistent_decline
U267,2022-03,51,17057.976,persistent_decline
U267,2022-04,52,17064.183,persistent_decline
U267,2022-05,53,16989.876,persistent_decline
U267,2022-06,54,16496.592,persistent_decline
U267,2022-07,55,16514.237,persistent_decline
U267,2022-08,56,16565.61,persistent_decline
U267,2022-09,57,16902.195,persistent_decline
U267,2022-10,58,17014.551,persistent_decline
U267,2022-11,59,17275.124,persistent_decline
U267,2022-12,60,17420.212,persistent_decline
U267,2023-01,61,17958.67,persistent_decline
U267,2023-02,62,17870.341,persistent_decline
U267,2023-03,63,17648.199,persistent_decline
U267,2023-04,64,17714.985,persistent_decline
U267,2023-05,65,17209.063,persistent_decline
U267,2023-06,66,17552.83,persistent_decline
U267,2023-07,67,17246.559,persistent_decline
U267,2023-08,68,17267.344,persistent_decline
U267,2023-09,69,17669.815,persistent_decline
U267,2023-10,70,17831.005,persistent_decline
U267,2023-11,71,18293.574,persistent_decline
U267,2023-12,72,18659.316,persistent_decline
U267,2024-01,73,18801.101,persistent_decline
U267,2024-02,74,18663.837,persistent_decline
U268,2018-01,1,14731.518,low_resistance_high_recovery
U268,2018-02,2,14582.22,low_resistance_high_recovery
U268,2018-03,3,14967.051,low_resistance_high_recovery
U268,2018-04,4,14463.104,low_resistance_high_recovery
U268,2018-05,5,14176.95,low_resistance_high_recovery
U268,2018-06,6,14400.091,low_resistance_high_recovery
U268,2018-07,7,13179.882,low_resistance_high_recovery
U268,2018-08,8,13359.437,low_resistance_high_recovery
U268,2018-09,9,13531.914,low_resistance_high_recovery
U268,2018-10,10,13493.049,low_resistance_high_recovery
U268,2018-11,11,14245.896,low_resistance_high_recovery
U268,2018-12,12,14456.81,low_resistance_high_recovery
U268,2019-01,13,14868.252,low_resistance_high_recovery
U268,2019-02,14,14949.303,low_resistance_high_recovery
U268,2019-03,15,15388.843,low_resistance_high_recovery
U268,2019-04,16,14807.905,low_resistance_high_recovery
U268,2019-05,17,15622.71,low_resistance_high_recovery
U268,2019-06,18,14359.265,low_resistance_high_recovery
